date,title,header,medium,country,link
28/05/2023,Wenn ChatGPT das Menü schreibt,"Das könnte Schule machen: In Frankfurt werden Fünf-Gänge-Menüs serviert, deren Rezepte von Künstlicher Intelligenz kreiert werden. Die Ergebnisse können sich sehen lassen.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/pop-up-restaurant-the-byte-wenn-chatgpt-das-menue-schreibt-18906154.html
27/05/2023,Das Potential ist mit Sicherheit noch nicht ausgeschöpft,"Niemand weiß, welche unentdeckten Fähigkeiten ChatGPT noch besitzt, sagt Sebastian Thrun. Ob die KI jemals Lehrer ausbilden oder ersetzen kann, bezweifelt der KI-Pionier. Es gebe da noch eine Schwäche.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-pionier-sebastian-thrun-ueber-das-potential-von-chatgpt-18897540.html
27/05/2023,Lehrerverband fordert schnelle Änderung des Notensystems,"Künstliche Intelligenz wird zu einer Herausforderung für die Schulen in Deutschland. In Hamburg sollen Abiturienten mit ChatGPT geschummelt haben, in Bayern fordert ein Lehrerverband die Abkehr von der klassischen Benotung.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8924262
27/05/2023,Die große KI-Illusion,Alle reden gerade über gewaltige neue Möglichkeiten durch Künstliche Intelligenz. Hier kommt eine Gegenrede gegen den Hype. Ein Gastbeitrag.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-illusion-eine-gegenrede-gegen-den-hype-um-chatgpt-co-18908863.html
25/05/2023,Computer statt Callcenter,"Wer im Kundenservice noch einen persönlichen Ansprechpartner sucht, der ist von gestern. Inzwischen sprechen viele Kunden lieber mit einem Chatbot. Warum ist das so?",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-im-kundenservice-warum-kunden-gerne-mit-dem-chatbot-sprechen-18905651.html
24/05/2023,Ist KI so gefährlich wie die Atombombe?,Die Chefs von OpenAI fürchten „existenzielle Risiken“ für die Menschheit – und fordern ein KI-Kontrollgremium nach dem Vorbild der Internationalen Atomenergiebehörde.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8916500
24/05/2023,Was Google gerne vergisst,"Der Bundesgerichtshof hat festgelegt, wann Suchmaschinen Einträge löschen müssen. Dabei misst er der Informationsfreiheit zu Recht hohen Wert bei. Spannend wird es nun für eine andere Gruppe von Techunternehmen.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8914230
23/05/2023,ChatGPT wird die Lernkultur grundlegend verändern,"In den MINT-Fächern kann ChatGPT den Lehrer nicht ersetzen, aber Schüler neu motivieren, sagt der Pädagoge Patrick Bronner. Auf den richtigen Methodenmix komme es an.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8904317
22/05/2023,Wie Hochschulen ChatGPT nutzen könnten – wenn sie wollten,"ChatGPT stellt die Prüfungskultur an Hochschulen grundlegend infrage. Viele reagieren mit Verboten. Andere versuchen, die Technologie einzubinden – oder entwickeln gar eigene Chatbots.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-wie-hochschulen-die-kuenstliche-intelligenz-nutzen-koennten-18905305.html
22/05/2023,Das plaudernde Klassenzimmer,"Dass ChatGPT mit dem akuten Lehrermangel zusammenfällt, ist eine besondere Herausforderung. Wird die KI zum Ausweg aus der Krise oder zur Gefahr? Ein Blick in die Schulpraxis.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-und-lehrermangel-ki-als-chance-oder-als-gefahr-18909442.html
21/05/2023,Mehr Freiheit für künstliche Köpfe!,"Die Menschheit wird lernen, wie sie mit der Künstlichen Intelligenz umgeht. Aber nur dann, wenn sie sich das Lernen erlaubt.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8905414
21/05/2023,Eine Umwälzung wird so oder so stattfinden,"In Deutsch und Geschichte ermöglicht ChatGPT einen kognitiv fordernden Unterricht. Damit die KI nicht ihr zerstörerisches Potential entfaltet, muss der Lernprozess angepasst werden, sagt der Pädagoge Bob Blume.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8904325
20/05/2023,KI am Herd,"Eine Ausgabe der Zeitschrift „Lisa Kochen & Backen“ wurde per KI erstellt. Ein „Experiment“, sagt der Burda-Verlag, der die Leser darüber allerdings nicht informierte. Was das bloß soll.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8905878
20/05/2023,Sehen wir bald Filme aus dem Automaten?,Der Streik der amerikanischen Drehbuchautoren ist der erste Kampf von Kreativarbeitern gegen die KI. Aber was genau steht dabei auf dem Spiel?,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/streik-der-drehbuchautoren-der-erste-arbeitskampf-gegen-ki-18904488.html
19/05/2023,Open AI bringt ChatGPT auf das iPhone,iPhone-Nutzer können über den App Store ab sofort ChatGPT herunterladen. Gleichzeitig kursiert ein Bericht über ein internes Verbot des Dienstes bei Apple – aus Sorge um vertrauliche Daten.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8904591
18/05/2023,Wer hat Angst vor dieser Maschine?,"Computer mit Künstlicher Intelligenz werden bald so schlau sein, dass sogar manchen Fachleuten mulmig wird. Sie können sich vorstellen, dass noch größere Modelle völlig neue Eigenschaften entwickeln.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/warum-kuenstliche-intelligenz-gefaehrlich-sein-kann-18889519.html
17/05/2023,„Der unbekannte KI-Riese aus Deutschland“,SAP schüttet das Füllhorn aus: Der Konzern will Aktien für 5 Milliarden Euro zurückkaufen und hebt seine mittelfristigen Ziele an. Einer der Wachstumstreiber soll Künstliche Intelligenz werden.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8900259
17/05/2023,ChatGPT-Chef fordert staatliche Regulierung von KI,"Der Chef des ChatGPT-Entwicklers OpenAI, Sam Altman, hat sich für eine staatliche Regulierung von Künstlicher Intelligenz ausgesprochen. Er und andere Experten äußerten bei einer Anhörung vor dem US-Kongress ihre Sorge vor der Zunahme von Falschinformationen. Eine neue staatliche Behörde soll die Lösung sein.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-chef-fordert-staatliche-regulierung-von-ki-18900868.html
16/05/2023,ChatGPT-Macher fordert Regulierung von KI-Modellen,"OpenAI-Chef Sam Altman befürchtet, dass Künstliche Intelligenzen zur Verbreitung von Falschinformationen beitragen könnten. Sein Vorschlag: Eine neue Regierungsbehörde soll die KI-Systeme prüfen.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8899556
16/05/2023,Bei OpenAI hatte Microsoft ein besseres Händchen,Für Microsoft wird es knapp. Bis zum 31. Juli muss die größte Übernahme der Firmengeschichte in trockenen Tüchern sein. Lohnt der ganze Aufwand um Activision Blizzard überhaupt?,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8899032
16/05/2023,Künstler in der KI-Falle,"Wo Maschinen lernen, Bilder zu malen und Texte zu verfassen, stößt das Urheberrecht an seine Grenzen. Künstler wehren sich nun gegen die automatisierte Verwertung ihrer Werke.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/verletzungen-des-urheberrechts-durch-ki-kuenstler-wehren-sich-18888896.html
11/05/2023,Studie stellt haufenweise gefälschte Publikationen fest,„Fake Science“ mit Künstlicher Intelligenz wird laut einer neuen Studie zum Massenproblem. Die Auswirkungen sind gravierend.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/gefaelschte-publikationen-fake-science-mit-ki-wird-laut-studie-zu-problem-18877448.html
11/05/2023,Der Geist ist aus der Flasche,"Das Tempo neuer Entwicklungen im Bereich Künstlicher Intelligenz wie jetzt von Google ist atemberaubend. Das sorgt für Unbehagen. Doch nur die gezielte Weiterentwicklung der Technologie macht sie sicherer, nicht Verbote.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8884740
10/05/2023,Google stellt neues Modell PaLM 2 vor,"Google bläst auf seiner Entwicklerkonferenz I/O zur Attacke gegen ChatGPT. Das neue große Sprachmodell PaLM 2 soll mehr als 100 Sprachen beherrschen, deutlich besser programmieren können – und versteht jetzt sogar Bahnhof.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8883822
10/05/2023,Das Rennen um die Künstliche Intelligenz,Nach der misslungenen Ankündigung des eigenen Chatbots Bard holt Google im Kampf um die Vorherrschaft in der Künstlichen Intelligenz gegen Microsoft zu einem neuen Schlag aus. Doch womöglich gibt es einen lachenden Dritten.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/google-bard-neuer-schlag-gegen-microsoft-im-kampf-um-ki-vorherrschaft-18883362.html
07/05/2023,Verteilungskampf im Online-Werbemarkt,Mehrere Schocks beuteln die Onlinewerbung. Künstliche Intelligenz soll die Misere richten. Aber das greift zu kurz.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/google-microsoft-und-meta-verteilungskampf-im-online-werbemarkt-18875480.html
07/05/2023,Forscher wollen Gedanken lesen,"Hirnscans sollen es zusammen mit Hilfe des Sprachmodells GPT erlauben, Gedanken zu lesen. Geht das tatsächlich? Unabhängige Forscher ordnen eine neue Studie zurückhaltend ein.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/blick-per-kernspin-ins-gehirn-forscher-wollen-mit-hilfe-von-ki-gedanken-lesen-18871221.html
07/05/2023,"Fotos einer Welt, die es nie gab","Der finnische Künstler Roope Rainisto erkundet in computergenerierten Bildern die Ästhetik amerikanischer Alltagsfotografie – und die dunklen Geheimnisse, die unter der Oberfläche lauern.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8870582
07/05/2023,Weckt ChatGPT die Schule auf?,"Was für ein Wissen wird gebraucht, um nicht von Computern ins Abseits gestellt zu werden? Nur wenn die Menschen und deren persönliche Erfahrungen im Mittelpunkt des Bildungssystems stehen, kann unterrichtet werden, was die Maschinen nicht können.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/bildung-und-ki-weckt-chatgpt-die-schule-auf-18870670.html
03/05/2023,„Heute sind wir alle klüger“,"Brian Chesky will den Zimmervermittler Airbnb wieder zurück zu seinen Wurzeln bringen. Er spricht über die verlorene Unschuld im Silicon Valley und warum es ihn für immer verändert hat, Mitarbeiter zu entlassen.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/warum-airbnb-chef-brian-chesky-keine-mitarbeiter-entlassen-will-18866548.html
03/05/2023,Europas Wirtschaft steckt im ChatGPT-Dilemma,"Die Software von Open AI verspricht großes Potential, sorgt aber auch für Sicherheitsbedenken. Microsoft will dafür die Lösung gefunden haben – und befeuert die Sorge um eine Abhängigkeit von amerikanischen Tech-Konzernen.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/sicherheitsbedenken-europas-wirtschaft-steckt-im-chatgpt-dilemma-18863813.html
02/05/2023,IBM-Chef: KI ersetzt bald ein Drittel der Stellen in der Personalverwaltung,"Die Künstliche Intelligenz wird immer kompetenter. Wie sich das auswirkt, sagt nun der IBM-Vorstandsvorsitzende für Bereiche des Computerherstellers.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8862384
01/05/2023,Was Italiens Sperrung von ChatGPT gebracht hat,In ganz Europa können die Nutzer nun die Verarbeitung ihrer Daten zur Weiterentwicklung des Algorithmus ablehnen. Und sie können Falschinformationen löschen lassen – allerdings nicht immer.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8860877
30/04/2023,Hausaufgaben machen mit ChatGPT?,Künstliche Intelligenz wird das Lernen an Schulen und Hochschulen verändern. Der Bundestag befasst sich mit Chancen und Risiken – und die FDP hat schon eine Position dazu.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8856796
28/04/2023,Hätte es doch lieber die KI geschrieben!,Quadratur des Hypes: Amazons Edelserie „Citadel“ will die „Avengers“ mit „James Bond“ vereinen. Das Ergebnis wirkt wie ein einziger wuchtiger Werbeclip.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8852228
27/04/2023,Meta wächst wieder,Kurz nach der Ankündigung eines weiteren Stellenabbaus meldet der Internetkonzern besser als erwartete Geschäftszahlen – und stellt sogar eine baldige Rückkehr zu zweistelligem Wachstum in Aussicht.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8851388
26/04/2023,Von Auto-GPT und BabyAGI,"Schon von Auto-GPT oder BabyAGI gehört? Was harmlos klingt, hebt die Künstliche Intelligenz gerade auf ein neues Niveau.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8849586
25/04/2023,Microsoft und Alphabet setzen noch mehr auf Künstliche Intelligenz,"Die beiden Technologiegiganten legen für das Quartal, in dem sie Stellen gestrichen haben, bessere Geschäftsergebnisse als erwartet vor. Und stellen Künstliche Intelligenz in den Vordergrund.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8848742
25/04/2023,Stresstest für Twitter und Tiktok,"19 Plattformen und Suchmaschinen werden unter dem neuen „digitalen Grundgesetz“ der EU, dem DSA, künftig besonders in die Pflicht genommen. Darum geht es.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8847571
22/04/2023,Datenschützer haben ChatGPT im Visier,Mögliche Datenschutzprobleme beim Chatbot ChatGPT lassen die deutschen Behörden aufhorchen. Das Unternehmen muss sich nun erklären.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8839095
22/04/2023,Das können Bots wie ChatGPT,"Texte schreiben, Webseiten programmieren oder Steuerklärungen machen. KI-Systeme wie ChatGPT können uns viel Arbeit abnehmen. Der Nachteil: Chatbots erfinden manchmal einfach Fakten. Wie zuverlässig sind die Systeme?",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-systeme-auf-dem-vormarsch-das-koennen-bots-wie-chatgpt-18840579.html
21/04/2023,SAP nimmt Künstliche Intelligenz ins Visier,"SAP habe einen entscheidenden Wendepunkt erreicht und trete in eine neue Phase ein, sagt Vorstandssprecher Christian Klein. Nun will er das Angebot an Programmen, die mit KI arbeiten, deutlich ausweiten.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/kuenstliche-intelligenz-wird-von-sap-ins-visier-genommen-18839309.html
27/04/2023,Bis alle Worte Fleisch geworden sind,"Chatbots übernehmen den Literaturbetrieb, aber die Großkritiker wehren sich mit allen Mitteln: Die Suada des F.A.S.-Feuilletons zur Leipziger Buchmesse kämpft gegen die eigene Abschaffung.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8837634
18/04/2023,Jede Lehrkraft muss ChatGPT kennen,"Auch wenn es verboten ist, nutzen Schüler den Chatbot für Hausaufgaben. Zu viele Lehrer ignorieren das KI-System – dabei können sie es auch zu ihrem eigenen Vorteil nutzen.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-in-der-schule-jeder-lehrer-sollte-sich-damit-befassen-18827402.html
12/04/2023,"Nvidia zwischen Krypto, KI und Grafik","Einst waren die Amerikaner für ihre Pixelbeschleuniger bekannt, heute könnten sie wie kein anderer Konzern von Künstlicher Intelligenz profitieren. Dafür gibt es gute Gründe.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chiphersteller-nvidia-zwischen-krypto-ki-und-grafik-18802712.html
07/04/2023,Mehr ist nicht immer besser,"Wie die Sprache verrät, neigen wir dazu, Verbesserung eher durch Hinzufügen erzielen zu wollen als durch Reduktion. Und Chatbots machen uns das natürlich nach.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8798555
04/04/2023,Die Stolpersteine für ChatGPT,Die italienischen Datenschützer haben die Anwendung von Open AI aus den Vereinigten Staaten für italienische Nutzer gesperrt. Sie genießen große Unabhängigkeit. Finden sie nun Nachahmer?,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-italien-sperrt-open-ai-nutzung-wegen-datenschutz-18800206.html
04/04/2023,"„Faszinierend, aber auch erschreckend“","Der Frankfurter Juraprofessor Christoph Burchard hat sich einen Fachartikel zum Teil von ChatGPT schreiben lassen. Heraus kam die Definition eines neuen Forschungsfeldes, für das die Goethe-Universität nun ein eigenes Zentrum einrichtet.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/juraprofessor-christoph-burchard-laesst-fachaufsatz-von-chatgpt-schreiben-18797384.html
03/04/2023,„Wir brauchen kein Verbot von KI-Anwendungen“,In Italien wird gegen den Entwickler des Chatbots aus Datenschutzgründen ermittelt. Italienische Nutzer können im Moment nicht darauf zugreifen. In Deutschland bahnt sich wohl kein Verbot an.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8798418
01/04/2023,Brauchen wir eine KI-Pause?,"Künstliche Intelligenz macht derzeit Fortschritte, mit denen gesellschaftliche Diskussionen kaum Schritt halten können. Forscher und Unternehmer fordern einen Entwicklungsstopp.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8793216
26/03/2023,"Hallo Herr Roboter, wie soll ich mein Geld anlegen?","Seit Wochen ist das KI-Sprachmodell ChatGPT in aller Munde. Aber was taugen solche Chatbots, wenn es um die besten Anlagemöglichkeiten geht?",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/wie-gut-sind-anlegeempfehlungen-von-der-ki-18774338.html
21/03/2023,Autor oder Werkzeug?,Die ständige Weiterentwicklung großer Sprachmodelle zeigt: Das Ideal steriler menschlicher Textproduktion ist bereits jetzt aus der Zeit gefallen. Ein Gastbeitrag.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-ideal-menschlicher-textproduktion-ist-aus-der-zeit-gefallen-18760241.html
07/03/2023,„Auf Bundesebene fehlen Fokus und Leidenschaft total“,"Bayerns Hochtechnologie-Agenda verfolgt ambitionierte Ziele. Wissenschaftsminister Markus Blume spricht im Interview über Kritik am Bund, die Bedeutung der Künstlichen Intelligenz – und was sich in der Schule grundsätzlich ändern muss.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-in-deutschland-blume-kritisiert-fehlenden-fokus-auf-bundesebene-18727196.html
05/03/2023,„Eine Maschine sucht Urlaub schneller“,"Über Booking.com wurde im Jahr 2022 eine Rekordzahl an Hotelnächten gebucht. Der Chef der Plattform, Glenn Fogel, spricht über Erinnerungen ans Reisebüro und wie neue Technik das Buchen verändert.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/liefert-booking-com-zu-viele-vorschlaege-chef-glenn-fogel-aeussert-sich-18725553.html
03/03/2023,"Mein Freund, der Chatbot?","Künstliche Intelligenz erhält immer mehr Einzug in unser Leben – auch in Form von Chatbots. Entpuppen sich Systeme wie ChatGPT als Konkurrenten, oder sind sie einfach nur praktische Werkzeuge?",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-und-ki-mein-freund-der-chatbot-18686214.html
02/03/2023,ChatGPT als Lehrer,An hessischen Schulen könnten Schüler demnächst mit ChatGPT lernen. Das Kultusministerium entwickelt mit anderen Ländern ein entsprechendes System für den Unterricht.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8716758
27/02/2023,KI im Klassenzimmer?,Lehrkräfte in der Schweiz stellen sich einer der aktuellsten Herausforderungen für alle Bildungssysteme. In einem Seminar zur Künstlichen Intelligenz entdecken sie die aktuelle Reichweite von Chatbots wie ChatGPT.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/fortbildung-in-der-schweiz-ki-im-klassenzimmer-18709733.html
24/02/2023,Zuckerberg will bei Chatbots mitmischen,"ChatGPT für Facebook: Meta hat ein eigenes KI-Sprachmodell entwickelt. Es heißt LLaMA und soll vor allem KI-Forscher bei der Arbeit unterstützen, so Zuckerberg.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8705545
24/02/2023,Wie ein Chatbot gegen Fachkräftemangel helfen soll,Mit automatisierten Chatbots will das Start-up Inga mehr Fachkräfte in die Gesundheitsbranche holen. In Frankfurt wurde es nun vom Verein Business Angels als Gesundheitsinnovation ausgezeichnet.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/wie-ein-chatbot-gegen-fachkraeftemangel-helfen-soll-18684301.html
19/02/2023,„Wichtig wäre ein europäisches Sprachmodell“,"Sprachsysteme wie ChatGPT bergen das Risiko, dass Falsches als Wahrheit gilt, warnt die KI-Expertin Ute Schmid. Sie verlangt von den Herstellern Transparenz.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-oder-bard-fakes-werden-womoeglich-als-fakt-angesehen-18688988.html
19/02/2023,Das Potential und die Gefahren der Chatbots,"Der Erfolg von ChatGPT war überraschend, seine Grenzen sind es nicht. Wie funktionieren die Sprachsysteme, wie können sie besser werden – und welche Herausforderungen gibt es?",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-und-bard-ki-sprachsysteme-mit-potenzial-und-gefahren-18686059.html
18/02/2023,Microsoft beschränkt Antwortmöglichkeiten des Bing-Chatbots,"Liebestoll und ausfällig gab sich der Chatbot der Suchmaschine Bing in den vergangenen Tagen. Nun beschränkt Microsoft den Umfang der Antworten, den die Künstliche Intelligenz geben kann.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8688902
18/02/2023,KI als Werkzeug für Propaganda?,Gezielte Desinformationskampagnen bedrohen Demokratien weltweit. Intelligente Sprachmodelle könnten diese Gefahr künftig deutlich verschärfen. Eine Wunderwaffe dagegen gibt es nicht.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/wird-kuenstliche-intelligenz-wie-chatgpt-zum-propagandawerkzeug-18687644.html
16/02/2023,Welche Regeln für ChatGPT & Co. gelten – und was wir noch tun müssen,Künstliche neuronale Netze sind eine mächtige Technologie. Auch rechtlich sind noch viele Probleme damit verbunden – und wichtige Fragen unbeantwortet. Ein Gastbeitrag.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-diese-probleme-wirft-kuenstliche-intelligenz-auf-18680994.html
13/02/2023,ChatGPT ist urheberrechtlich ein Minenfeld,Der Hype um den Chatbot ist gewaltig. Aber in den Vereinigten Staaten gibt es schon erste Klagen wegen Urheberrechtsverletzungen. Ein Gastbeitrag.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-ist-urheberrechtlich-ein-minenfeld-18661332.html
11/02/2023,Die Chronisten der Repression in Belarus,In Minsk stehen die Menschenrechtler von Wjasna vor Gericht. Dem Nobelpreisträger Ales Bjaljazki droht eine lange Haftstrafe. Der Rachefeldzug der belarussischen Machthaber gegen das eigene Volk nimmt kein Ende.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/nobelpreistraeger-ales-bjaljazki-in-belarus-vor-gericht-18669924.html
09/02/2023,Die schwafelnde KI,"Die Aufruhr um ChatGPT ist groß. Doch zumindest den Hausarzt wird die KI vorerst nicht ersetzen, zeigt eine Studie. Denn inhaltlich liegt der Chatbot auch mal daneben.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8659139
06/02/2023,Künstliche Intelligenz fordert Schulen heraus,"Chatroboter wie ChatGPT eignen sich zum Schummeln, können aber auch eine Entlastung für Lehrer und ein wichtiger Schritt zu mehr individuellem Lernen sein. Heraushalten aus der Schule lassen sie sich nicht.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-als-herausforderung-fuer-schule-und-lehrer-18658237.html
02/02/2023,Trainingsrunden für Sprachroboter,Das KI-Programm ChatGPT-3 scheint sich zum Albtraum für das akademische Prüfungswesen zu entwickeln. Wo liegen seine Grenzen? Ein Blick ins System.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/trainingsrunden-fuer-sprachroboter-wie-funktioniert-chatgpt-3-18623643.html
30/01/2023,So kontert China im Kampf um die Künstliche Intelligenz,Der chinesische Tech-Konzern Baidu will ein Gegenstück zum amerikanischen ChatGPT-System vorstellen. Für Peking hat die Technologie schon Priorität.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/china-kontert-chatgpt-kampf-um-die-kuenstliche-intelligenz-18641310.html
13/01/2023,Machenschaften mechanischer Mädchen,Wie gefährlich können Puppen werde? Der Film „M3GAN“ macht sich Gedanken.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8594475
13/12/2022,Die Mensch-Maschine,Künstliche Intelligenz kann jetzt fast kommunizieren wie ein Mensch. Manchmal erzählt sie aber auch genauso viel Unsinn. Wir haben sie getestet.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/die-kuenstliche-intelligenz-chatgpt-im-test-das-kann-der-bot-18522759.html
02/03/2023,So begrenzt ist ChatGPT – noch,"ChatGPT beeindruckt – und hat Millionen Menschen erstmals mit der Macht der Künstlichen Intelligenz in Kontakt gebracht. Doch die Technologie ist immer noch weit entfernt von dem, was wir Menschen können. Ein Gastbeitrag.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-die-kuenstliche-intelligenz-ist-noch-sehr-begrenzt-18690464.html
21/02/2023,Wie ChatGPT die Schule verändern wird,Der Umgang mit ChatGPT und Co. wird Teil der Allgemeinbildung werden und neue Prüfungsformate fordern. Und wie sieht’s mit den Hausaufgaben aus?,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/wie-chatgpt-die-schule-veraendern-wird-ki-im-klassenzimmer-18681147.html
03/12/2022,Diese Künstliche Intelligenz besteht den Schulabschluss-Test,Die von Elon Musk mitgegründete Gesellschaft Open AI lässt mit einem neuen künstlichen Gesprächspartner aufhorchen. Er löst viele Aufgaben exzellent – auch wenn er bisweilen „unsinnige Antworten“ gibt.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chatgpt-kuenstliche-intelligenz-besteht-den-schulabschluss-test-18506357.html
17/10/2022,Wenn die KI die Hausaufgaben macht,"Künstliche Intelligenz soll das Lernen revolutionieren. Findige Schüler nutzen die Technologie schon jetzt, um Aufsätze schreiben zu lassen – und stellen Lehrer vor Herausforderungen.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/kuenstliche-intelligenz-in-der-schule-wenn-ki-die-hausaufgaben-macht-18387900.html
23/07/2023,Wir brauchen dringend ein europäisches Twitter,"Was in Italien bei der RAI passiert, sollte die ganze EU alarmieren. Und gegen die Techkonzerne brauchen wir ein Rundfunkbündnis, meint Francesca Bria. Sie berät Ursula von der Leyen in der Digitalpolitik.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/eu-beraterin-bria-wir-brauchen-ein-anti-twitter-19050414.html
21/03/2023,Google öffnet ChatGPT-Rivalen Bard für die Öffentlichkeit,Ein Faktenfehler in der ersten Demo des Google-Textroboters Bard sorgte für Spott und Häme im Netz und ließ die Google-Aktie abschmieren. Nun können sich die Anwender zumindest in den USA und Großbritannien selbst ein Bild machen.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8766228
